date,open,high,low,close,volume
2025-01-02 00:00:00+05:30,231.4,240.9,231.35,240.2,19745810
2025-01-03 00:00:00+05:30,242.5,256.45,242.05,252.7,49760410
2025-01-06 00:00:00+05:30,252.9,253.3,245.45,248.3,19265884
2025-01-07 00:00:00+05:30,252.95,261.0,251.9,257.2,52956766
2025-01-08 00:00:00+05:30,260.1,266.95,259.4,264.85,42237794
2025-01-09 00:00:00+05:30,265.5,266.05,255.45,256.9,14706472
2025-01-10 00:00:00+05:30,257.7,260.15,252.3,256.75,13053552
2025-01-13 00:00:00+05:30,259.65,262.2,248.5,249.6,20416370
2025-01-14 00:00:00+05:30,251.35,255.75,250.7,254.15,8470150
2025-01-15 00:00:00+05:30,254.65,258.15,251.55,252.0,9344731
2025-01-16 00:00:00+05:30,253.8,259.3,253.8,256.9,14195450
2025-01-17 00:00:00+05:30,255.75,260.6,255.05,260.2,12148143
2025-01-20 00:00:00+05:30,261.7,264.0,258.65,262.9,9676264
2025-01-21 00:00:00+05:30,261.65,262.9,258.5,259.45,8989218
2025-01-22 00:00:00+05:30,259.65,260.0,255.45,257.75,7919682
2025-01-23 00:00:00+05:30,256.7,257.5,254.9,256.75,5026675
2025-01-24 00:00:00+05:30,256.7,259.3,249.65,250.35,6306281
2025-01-27 00:00:00+05:30,248.9,250.3,243.55,244.8,6944911
2025-01-28 00:00:00+05:30,244.0,246.35,240.8,242.75,8029472
2025-01-29 00:00:00+05:30,242.95,245.95,241.1,245.4,5651586
2025-01-30 00:00:00+05:30,245.95,253.2,244.95,250.6,12588155
2025-01-31 00:00:00+05:30,250.85,257.2,249.1,256.35,8850307
2025-02-01 00:00:00+05:30,253.35,256.2,247.7,251.4,10921673
2025-02-03 00:00:00+05:30,249.5,250.2,239.0,243.05,25719512
2025-02-04 00:00:00+05:30,246.35,251.35,245.95,248.0,8402532
2025-02-05 00:00:00+05:30,252.8,256.7,251.6,255.4,11590755
2025-02-06 00:00:00+05:30,256.35,256.65,248.2,250.0,12327998
2025-02-07 00:00:00+05:30,246.9,247.8,241.6,242.95,10098454
2025-02-10 00:00:00+05:30,243.0,243.65,236.0,236.65,7582536
2025-02-11 00:00:00+05:30,236.65,236.65,231.15,233.25,6711630
2025-02-12 00:00:00+05:30,233.3,235.5,228.55,231.7,5985956
2025-02-13 00:00:00+05:30,232.8,233.7,228.6,229.35,10079210
2025-02-14 00:00:00+05:30,229.4,232.25,221.35,225.0,8065352
2025-02-17 00:00:00+05:30,224.7,228.7,219.65,228.05,6692422
2025-02-18 00:00:00+05:30,226.65,231.5,224.05,230.95,6170974
2025-02-19 00:00:00+05:30,230.35,233.1,228.9,232.6,6168581
2025-02-20 00:00:00+05:30,231.15,236.85,230.85,236.1,8929816
2025-02-21 00:00:00+05:30,236.1,237.25,232.4,234.15,5697387
