date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,39200.6,39589.9,38991.1,39043.95,42090,144045
2024-01-04 00:00:00+05:30,39003.25,39340.0,38805.0,39266.2,27300,144105
2024-01-05 00:00:00+05:30,39239.45,39350.0,38856.45,39085.85,35655,149700
2024-01-08 00:00:00+05:30,39090.4,39151.7,37638.3,37758.45,66330,152715
2024-01-09 00:00:00+05:30,37975.95,38075.5,36363.05,36577.55,86040,163875
2024-01-10 00:00:00+05:30,36350.0,37289.6,36108.9,37191.6,51990,161340
2024-01-11 00:00:00+05:30,37345.25,37388.75,36874.45,36984.0,22965,160425
2024-01-12 00:00:00+05:30,37128.9,37600.0,36721.45,37013.2,60390,167100
2024-01-15 00:00:00+05:30,35950.0,37954.95,35950.0,37741.5,68400,163410
2024-01-16 00:00:00+05:30,37334.5,39873.9,37334.5,38390.9,222045,176490
2024-01-17 00:00:00+05:30,38189.3,38500.0,37494.95,37694.65,56880,178725
2024-01-18 00:00:00+05:30,37564.6,37962.65,37001.1,37738.25,54015,178335
2024-01-19 00:00:00+05:30,37997.15,37999.95,37550.0,37719.05,27975,169170
2024-01-20 00:00:00+05:30,37700.0,37877.45,37343.05,37486.1,18675,164310
2024-01-23 00:00:00+05:30,37550.3,37650.0,36422.2,36549.8,87360,116370
2024-01-24 00:00:00+05:30,36470.3,36697.45,36124.5,36620.45,95400,61290
2024-01-25 00:00:00+05:30,36470.25,36737.45,36138.05,36632.35,71280,26790
2024-01-29 00:00:00+05:30,36854.25,37699.0,36503.2,37626.65,63930,155220
2024-01-30 00:00:00+05:30,37750.0,37790.0,37106.65,37156.65,25875,154965
2024-01-31 00:00:00+05:30,37200.65,37466.4,37001.15,37386.65,22200,156765
2024-02-01 00:00:00+05:30,37390.35,37462.35,36972.05,37059.35,22080,155520
2024-02-02 00:00:00+05:30,37149.95,37360.0,36886.05,36985.95,35265,155415
2024-02-05 00:00:00+05:30,37120.5,37375.0,36648.8,36820.65,43650,153525
2024-02-06 00:00:00+05:30,36900.9,37066.5,36250.0,36376.45,35280,153060
2024-02-07 00:00:00+05:30,36588.65,36588.65,36050.5,36353.95,38460,150630
2024-02-08 00:00:00+05:30,36501.2,37568.15,35884.35,36810.0,126960,163230
2024-02-09 00:00:00+05:30,37096.8,37096.8,35755.7,36320.95,94950,159105
2024-02-12 00:00:00+05:30,36274.6,36480.0,35704.6,36196.8,70485,165495
2024-02-13 00:00:00+05:30,36275.05,36439.65,35901.1,36097.6,34620,156675
2024-02-14 00:00:00+05:30,35899.95,36249.95,35667.2,36118.9,23775,154320
2024-02-15 00:00:00+05:30,36073.5,36433.9,36025.5,36336.0,22590,150990
2024-02-16 00:00:00+05:30,36265.1,36644.7,36132.3,36483.6,26325,151620
2024-02-19 00:00:00+05:30,36544.7,36994.0,36418.9,36804.5,33585,142710
2024-02-20 00:00:00+05:30,36718.2,36790.0,36272.0,36479.75,24375,143130
2024-02-21 00:00:00+05:30,36522.55,36690.0,36168.0,36333.95,23580,142605
2024-02-22 00:00:00+05:30,36319.1,36341.15,36035.35,36195.05,19065,141405
2024-02-23 00:00:00+05:30,36204.75,36517.35,36083.2,36215.0,32145,131370
2024-02-26 00:00:00+05:30,36227.6,36400.0,35728.75,36126.2,93135,104145
2024-02-27 00:00:00+05:30,36211.2,36211.2,35506.1,35671.25,72300,66690
2024-02-28 00:00:00+05:30,35681.8,35699.7,33999.15,34338.0,56490,39525
2024-02-29 00:00:00+05:30,33910.1,34540.0,33903.05,34284.25,53310,8730
2024-03-01 00:00:00+05:30,34699.45,36030.0,34434.35,35835.55,66615,155115
2024-03-02 00:00:00+05:30,35949.95,35950.0,35600.0,35730.75,2730,155505
2024-03-04 00:00:00+05:30,35600.8,35757.35,35300.05,35608.9,52905,141225
2024-03-05 00:00:00+05:30,35603.75,35875.0,35487.2,35808.85,18315,139635
2024-03-06 00:00:00+05:30,35687.2,35938.6,35462.65,35833.3,25620,139770
2024-03-07 00:00:00+05:30,35808.95,36078.0,35606.95,35973.6,18675,140325
2024-03-11 00:00:00+05:30,36022.0,36327.1,35821.65,35941.35,44670,142650
2024-03-12 00:00:00+05:30,35720.65,35986.3,35154.65,35254.0,38490,145665
2024-03-13 00:00:00+05:30,35253.25,35390.0,33936.45,34094.65,55785,151710
2024-03-14 00:00:00+05:30,34077.35,34604.95,33708.2,34458.95,35670,155295
2024-03-15 00:00:00+05:30,34207.55,35263.35,34205.65,34930.75,75210,171210
2024-03-18 00:00:00+05:30,34887.25,35487.65,34615.35,34879.85,65985,164895
2024-03-19 00:00:00+05:30,34732.45,34782.4,33965.85,34071.1,32985,164340
2024-03-20 00:00:00+05:30,34080.6,34177.45,33190.0,33322.45,38790,155520
2024-03-21 00:00:00+05:30,33349.2,34270.9,33308.6,34150.5,43230,148425
2024-03-22 00:00:00+05:30,33856.8,34514.8,33812.35,34472.3,64050,108420
2024-03-26 00:00:00+05:30,34602.7,34855.65,34343.8,34811.9,74460,59160
2024-03-27 00:00:00+05:30,34745.45,34800.0,34348.95,34409.4,56610,26190
2024-03-28 00:00:00+05:30,34339.0,34583.9,34044.4,34333.15,36990,8295
2024-04-01 00:00:00+05:30,34280.1,34943.3,33705.8,34871.25,38100,141210
2024-04-02 00:00:00+05:30,34822.95,35484.0,34650.0,35127.45,28695,144360
2024-04-03 00:00:00+05:30,35146.85,35197.1,34810.05,34865.7,18045,146145
2024-04-04 00:00:00+05:30,34900.0,35101.0,34600.0,34644.0,19560,147600
2024-04-05 00:00:00+05:30,34544.0,34562.7,34144.9,34246.55,21945,152220
2024-04-08 00:00:00+05:30,34207.95,34899.3,33512.45,34847.35,78600,147030
2024-04-09 00:00:00+05:30,34839.55,36299.55,34750.3,36143.2,93585,150135
2024-04-10 00:00:00+05:30,36350.05,37332.0,36143.15,37186.4,85200,150120
2024-04-12 00:00:00+05:30,36950.0,36950.0,35444.55,35529.25,135525,177390
2024-04-15 00:00:00+05:30,35103.7,35489.35,34701.2,35119.95,84780,184410
2024-04-16 00:00:00+05:30,34822.0,35674.65,34711.05,35419.4,48690,184230
2024-04-18 00:00:00+05:30,34803.2,35553.55,34728.7,35008.9,66765,195495
2024-04-19 00:00:00+05:30,34800.05,35335.6,34462.25,35116.7,54360,184695
2024-04-22 00:00:00+05:30,35137.05,35813.05,35137.05,35522.6,103245,126630
2024-04-23 00:00:00+05:30,35601.0,36152.1,35440.05,36052.95,101670,66510
2024-04-24 00:00:00+05:30,35383.05,36458.4,35110.35,36308.75,82095,24720
2024-04-25 00:00:00+05:30,36167.15,36531.85,35396.9,35496.05,42825,8415
2024-04-26 00:00:00+05:30,35101.45,35527.0,35101.45,35184.85,36060,176865
2024-04-29 00:00:00+05:30,35250.35,35454.25,34979.95,35368.5,40125,179700
2024-04-30 00:00:00+05:30,34793.35,35698.0,34793.35,34995.6,40425,179415
2024-05-02 00:00:00+05:30,34580.0,35299.95,34580.0,35129.4,19380,177030
2024-05-03 00:00:00+05:30,35391.55,35398.05,34701.15,34926.85,31680,174765
2024-05-06 00:00:00+05:30,35399.85,35399.85,34514.2,34613.4,31785,176685
2024-05-07 00:00:00+05:30,34515.45,34844.3,34026.2,34478.75,59520,170955
2024-05-08 00:00:00+05:30,34425.8,34944.7,34321.35,34613.95,34905,166365
2024-05-09 00:00:00+05:30,34417.35,34889.5,34153.35,34282.2,37215,164430
2024-05-10 00:00:00+05:30,34311.25,34810.95,34186.8,34696.6,26430,162585
2024-05-13 00:00:00+05:30,34666.5,35199.0,34175.9,35104.2,74415,171660
2024-05-14 00:00:00+05:30,34930.7,35399.0,34911.6,35212.45,32280,166155
2024-05-15 00:00:00+05:30,35100.35,35290.15,34740.0,34951.75,29235,168660
2024-05-16 00:00:00+05:30,35887.75,35887.75,34950.15,35458.15,57465,174840
2024-05-17 00:00:00+05:30,35290.55,35843.0,35229.5,35353.1,50940,178695
2024-05-18 00:00:00+05:30,35350.0,35455.0,35100.0,35207.65,4680,180255
2024-05-21 00:00:00+05:30,35233.15,35299.8,34670.0,34873.0,75150,187935
2024-05-22 00:00:00+05:30,34872.95,35800.5,34310.25,35638.05,171375,231600
2024-05-23 00:00:00+05:30,35753.85,35898.85,35000.1,35266.7,284265,239445
2024-05-24 00:00:00+05:30,35071.0,35901.95,34525.0,35585.65,201195,211710
