date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,86.0,87.3,84.85,86.65,65010000,235890000
2024-01-04 00:00:00+05:30,86.6,87.8,86.6,87.6,35055000,234090000
2024-01-05 00:00:00+05:30,87.5,88.0,86.05,87.05,43515000,233992500
2024-01-08 00:00:00+05:30,86.85,86.85,85.15,85.5,56617500,232575000
2024-01-09 00:00:00+05:30,86.1,86.85,84.0,84.3,50805000,237007500
2024-01-10 00:00:00+05:30,84.3,84.3,82.6,84.1,53400000,243195000
2024-01-11 00:00:00+05:30,84.5,87.3,84.15,87.05,66900000,234142500
2024-01-12 00:00:00+05:30,87.25,88.35,86.2,87.45,61987500,227992500
2024-01-15 00:00:00+05:30,87.85,88.15,86.6,87.0,38610000,227872500
2024-01-16 00:00:00+05:30,86.85,89.9,86.7,88.6,104190000,229417500
2024-01-17 00:00:00+05:30,87.0,89.8,85.0,85.45,157290000,243960000
2024-01-18 00:00:00+05:30,85.45,87.35,84.6,86.5,83947500,244372500
2024-01-19 00:00:00+05:30,86.95,87.25,84.45,85.7,101325000,214905000
2024-01-20 00:00:00+05:30,85.9,88.2,85.2,87.95,66907500,207157500
2024-01-23 00:00:00+05:30,85.45,86.0,80.85,81.55,209542500,116962500
2024-01-24 00:00:00+05:30,81.5,82.15,79.45,80.0,155340000,62700000
2024-01-25 00:00:00+05:30,80.05,80.8,78.9,80.0,91672500,14377500
2024-01-29 00:00:00+05:30,80.9,83.3,80.85,83.15,91410000,293385000
2024-01-30 00:00:00+05:30,83.7,83.7,81.85,82.15,63442500,304305000
2024-01-31 00:00:00+05:30,82.3,84.3,82.0,84.05,73702500,295755000
2024-02-01 00:00:00+05:30,83.95,84.1,82.1,83.25,61807500,307620000
2024-02-02 00:00:00+05:30,83.7,84.2,82.65,82.8,50190000,312450000
2024-02-05 00:00:00+05:30,83.3,84.1,81.95,82.95,62385000,313147500
2024-02-06 00:00:00+05:30,83.3,83.35,82.2,82.8,41655000,313965000
2024-02-07 00:00:00+05:30,83.25,83.7,82.7,83.2,45135000,315795000
2024-02-08 00:00:00+05:30,83.35,83.75,80.45,80.6,78127500,325597500
2024-02-09 00:00:00+05:30,80.65,81.85,79.4,81.65,75817500,318840000
2024-02-12 00:00:00+05:30,82.0,82.0,78.5,79.0,84915000,336082500
2024-02-13 00:00:00+05:30,79.4,80.75,77.65,80.55,62497500,329085000
2024-02-14 00:00:00+05:30,79.0,81.25,78.55,81.05,59415000,326062500
2024-02-15 00:00:00+05:30,81.3,81.65,80.6,81.4,53527500,320932500
2024-02-16 00:00:00+05:30,81.6,83.9,81.25,83.1,85140000,319650000
2024-02-19 00:00:00+05:30,83.25,83.4,82.05,82.35,44685000,319155000
