date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,1440.75,1495.35,1440.75,1477.25,1720950,6340400
2024-01-04 00:00:00+05:30,1473.2,1533.5,1473.15,1520.15,2517900,6600000
2024-01-05 00:00:00+05:30,1520.15,1534.9,1488.3,1496.4,1465750,6553800
2024-01-08 00:00:00+05:30,1488.0,1495.0,1464.65,1485.1,651750,6510350
2024-01-09 00:00:00+05:30,1500.7,1507.6,1470.0,1476.7,819500,6487250
2024-01-10 00:00:00+05:30,1470.15,1486.0,1451.4,1470.1,930600,6585700
2024-01-11 00:00:00+05:30,1483.05,1509.0,1475.3,1491.45,790350,6514200
2024-01-12 00:00:00+05:30,1504.85,1504.85,1461.0,1470.75,508750,6519700
2024-01-15 00:00:00+05:30,1451.55,1489.95,1451.55,1457.95,710050,6526850
2024-01-16 00:00:00+05:30,1462.15,1463.0,1428.65,1437.15,928950,6519700
2024-01-17 00:00:00+05:30,1434.8,1441.2,1414.15,1417.6,765600,6486150
2024-01-18 00:00:00+05:30,1419.35,1420.0,1375.2,1382.0,1596650,6396500
2024-01-19 00:00:00+05:30,1393.95,1445.0,1389.85,1437.3,1342550,6158350
2024-01-20 00:00:00+05:30,1441.1,1444.0,1404.85,1410.75,364650,6089050
2024-01-23 00:00:00+05:30,1403.3,1423.8,1348.35,1359.2,5117200,3466650
2024-01-24 00:00:00+05:30,1368.25,1410.25,1361.6,1407.8,3856600,1714350
2024-01-25 00:00:00+05:30,1401.2,1410.05,1376.85,1388.8,1644500,708950
2024-01-29 00:00:00+05:30,1392.0,1408.2,1387.55,1399.75,690800,5506050
2024-01-30 00:00:00+05:30,1406.9,1427.95,1390.2,1396.85,1218250,5435100
2024-01-31 00:00:00+05:30,1395.35,1400.2,1381.75,1395.9,559900,5474700
2024-02-01 00:00:00+05:30,1395.55,1395.55,1352.0,1362.75,860750,5530250
2024-02-02 00:00:00+05:30,1362.25,1402.65,1362.2,1385.05,1012550,5544000
2024-02-05 00:00:00+05:30,1390.75,1390.75,1362.25,1367.1,478500,5492850
