date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,1527.95,1528.0,1495.75,1496.8,8926400,30117600
2024-01-04 00:00:00+05:30,1510.55,1529.4,1497.75,1521.3,12167600,29175200
2024-01-05 00:00:00+05:30,1521.9,1548.9,1514.05,1540.75,13342400,28954000
2024-01-08 00:00:00+05:30,1538.3,1543.95,1520.1,1530.1,12700400,30264000
2024-01-09 00:00:00+05:30,1542.55,1560.95,1531.05,1535.2,9857600,29623600
2024-01-10 00:00:00+05:30,1532.35,1541.95,1507.3,1525.45,10341600,29460000
2024-01-11 00:00:00+05:30,1524.1,1529.0,1488.5,1500.75,22054000,28419600
2024-01-12 00:00:00+05:30,1570.8,1621.5,1552.05,1617.5,37002000,30972800
2024-01-15 00:00:00+05:30,1640.1,1665.7,1638.65,1652.25,17028800,29972800
2024-01-16 00:00:00+05:30,1643.6,1648.95,1626.55,1630.35,8378000,28364000
2024-01-17 00:00:00+05:30,1620.0,1647.95,1620.0,1639.7,8784400,27640400
2024-01-18 00:00:00+05:30,1637.95,1646.7,1626.9,1642.95,8622800,26448000
2024-01-19 00:00:00+05:30,1655.0,1663.55,1643.5,1657.15,8346000,24930800
2024-01-20 00:00:00+05:30,1665.05,1666.8,1646.45,1651.3,3154400,24117200
2024-01-23 00:00:00+05:30,1654.95,1671.95,1637.6,1641.2,18032000,15774000
2024-01-24 00:00:00+05:30,1655.3,1675.0,1641.25,1670.5,13803200,10086400
2024-01-25 00:00:00+05:30,1667.15,1679.05,1654.05,1665.7,11987200,5118800
2024-01-29 00:00:00+05:30,1675.05,1689.0,1658.5,1665.2,6239200,22385600
2024-01-30 00:00:00+05:30,1676.0,1701.9,1660.9,1664.05,7384800,22824800
2024-01-31 00:00:00+05:30,1660.9,1675.0,1651.3,1670.3,4838000,23372800
2024-02-01 00:00:00+05:30,1669.5,1686.0,1658.6,1662.3,5039600,22692400
2024-02-02 00:00:00+05:30,1674.9,1726.7,1672.45,1704.15,10104000,23885600
2024-02-05 00:00:00+05:30,1705.4,1708.95,1686.2,1690.7,4687600,23426400
2024-02-06 00:00:00+05:30,1694.05,1735.45,1680.55,1731.5,8778400,23114000
2024-02-07 00:00:00+05:30,1729.4,1729.45,1694.05,1703.45,6706400,22032400
2024-02-08 00:00:00+05:30,1714.65,1715.4,1692.65,1701.3,6050400,21989200
2024-02-09 00:00:00+05:30,1689.95,1701.45,1667.65,1674.4,5852000,22090400
2024-02-12 00:00:00+05:30,1676.3,1700.0,1676.3,1687.15,5233200,22636800
2024-02-13 00:00:00+05:30,1692.7,1695.45,1671.2,1688.9,3605200,23375600
2024-02-14 00:00:00+05:30,1669.7,1671.9,1638.15,1669.7,7456000,22880800
2024-02-15 00:00:00+05:30,1680.0,1691.65,1668.6,1683.85,5490000,22570400
2024-02-16 00:00:00+05:30,1696.3,1711.9,1692.0,1703.9,5598400,22403600
2024-02-19 00:00:00+05:30,1707.35,1711.7,1688.6,1701.1,5137200,21789200
2024-02-20 00:00:00+05:30,1692.85,1697.2,1672.75,1686.05,4149600,21416800
2024-02-21 00:00:00+05:30,1674.35,1674.45,1647.55,1655.9,4981600,21772800
2024-02-22 00:00:00+05:30,1666.3,1683.0,1649.0,1679.85,8268800,20684800
2024-02-23 00:00:00+05:30,1696.1,1696.85,1675.2,1678.15,5786400,19071200
2024-02-26 00:00:00+05:30,1676.35,1676.4,1647.65,1662.5,9000400,14812000
2024-02-27 00:00:00+05:30,1664.5,1672.9,1655.0,1665.05,9320000,8609200
2024-02-28 00:00:00+05:30,1669.15,1685.9,1662.05,1670.5,7735600,3442000
2024-02-29 00:00:00+05:30,1663.9,1681.1,1650.85,1671.05,5092000,424000
2024-03-01 00:00:00+05:30,1682.95,1682.95,1659.0,1661.15,9554000,26145600
2024-03-02 00:00:00+05:30,1664.9,1667.0,1661.0,1665.0,780000,26242800
2024-03-04 00:00:00+05:30,1667.9,1668.6,1638.15,1641.15,6014800,27040800
2024-03-05 00:00:00+05:30,1638.35,1644.0,1606.0,1610.8,7463200,28108000
2024-03-06 00:00:00+05:30,1610.3,1628.0,1584.3,1625.25,11985200,28944400
2024-03-07 00:00:00+05:30,1618.95,1632.55,1608.4,1619.35,8152800,29196000
2024-03-11 00:00:00+05:30,1610.7,1616.9,1595.4,1607.0,6310000,30130000
2024-03-12 00:00:00+05:30,1608.35,1629.8,1603.45,1621.05,6336400,29767200
