date,open,high,low,close,volume,oi
2024-11-29 00:00:00+05:30,119.32,122.91,117.74,118.51,9301350,4734750
2024-12-02 00:00:00+05:30,118.39,118.58,116.31,116.65,5610900,7646400
2024-12-03 00:00:00+05:30,117.34,123.02,117.34,122.57,14213100,14354700
2024-12-04 00:00:00+05:30,122.83,125.35,121.88,124.68,16093725,17938950
2024-12-05 00:00:00+05:30,124.73,125.5,122.38,124.2,7146375,18660225
2024-12-06 00:00:00+05:30,124.81,127.04,123.09,125.03,12022725,19222200
2024-12-09 00:00:00+05:30,124.66,126.59,124.2,125.18,6854325,19000950
2024-12-10 00:00:00+05:30,124.57,126.9,124.57,125.8,5407350,19731075
2024-12-11 00:00:00+05:30,125.63,126.07,124.15,125.09,4478100,19885950
2024-12-12 00:00:00+05:30,125.68,125.98,124.43,125.06,3632925,19779750
2024-12-13 00:00:00+05:30,124.19,124.19,120.07,123.26,9894300,19974450
2024-12-16 00:00:00+05:30,123.18,125.58,123.05,125.06,4132950,20191275
2024-12-17 00:00:00+05:30,124.63,125.2,121.06,121.41,3880725,20439075
2024-12-18 00:00:00+05:30,120.94,121.36,118.59,118.81,4460400,20355000
2024-12-19 00:00:00+05:30,116.89,118.4,115.54,117.48,6858750,19018650
2024-12-20 00:00:00+05:30,117.23,117.56,112.83,113.22,7349925,15845925
2024-12-23 00:00:00+05:30,116.64,116.75,112.2,115.18,6526875,12611250
2024-12-24 00:00:00+05:30,116.55,116.55,113.25,114.2,9881025,6951675
2024-12-26 00:00:00+05:30,114.34,116.62,114.33,114.93,12788250,2066475
2024-12-27 00:00:00+05:30,116.07,116.33,114.68,114.86,2022225,22169250
2024-12-30 00:00:00+05:30,114.91,118.24,112.86,114.7,22492275,22045350
2024-12-31 00:00:00+05:30,113.95,117.39,113.94,116.96,5610900,20832900
2025-01-01 00:00:00+05:30,116.75,120.05,116.0,119.7,8062350,21461250
2025-01-02 00:00:00+05:30,119.22,119.94,114.62,118.04,17797350,26257950
2025-01-03 00:00:00+05:30,118.43,123.5,118.32,120.52,17523000,27386325
2025-01-06 00:00:00+05:30,119.44,119.44,109.3,110.49,47497950,40444500
2025-01-07 00:00:00+05:30,110.2,111.38,109.11,109.32,14890125,40316175
2025-01-08 00:00:00+05:30,109.35,109.6,106.57,107.73,10752750,40736550
2025-01-09 00:00:00+05:30,108.79,108.79,104.47,104.63,9664200,42422475
2025-01-10 00:00:00+05:30,104.88,104.88,99.64,99.94,16456575,43223400
2025-01-13 00:00:00+05:30,99.21,101.27,97.77,98.15,12761700,43099500
2025-01-14 00:00:00+05:30,98.23,101.86,98.23,101.28,16076025,42497700
2025-01-15 00:00:00+05:30,101.57,103.92,101.17,102.92,11828025,42789750
2025-01-16 00:00:00+05:30,104.82,107.99,104.09,106.19,15040575,41754300
2025-01-17 00:00:00+05:30,105.53,106.36,104.51,105.47,6451650,41103825
2025-01-20 00:00:00+05:30,105.44,108.8,105.32,107.68,11628900,42134850
2025-01-21 00:00:00+05:30,107.65,108.62,105.77,105.97,8425200,41710050
2025-01-22 00:00:00+05:30,106.2,106.99,104.11,106.31,5969325,41329500
2025-01-23 00:00:00+05:30,105.74,107.13,104.66,106.28,6734850,42156975
2025-01-24 00:00:00+05:30,105.97,106.38,102.95,103.78,9296925,42192375
2025-01-27 00:00:00+05:30,103.07,103.59,101.17,102.33,24687075,30373200
2025-01-28 00:00:00+05:30,105.67,109.56,104.83,107.26,37687725,16792875
2025-01-29 00:00:00+05:30,107.71,110.12,106.82,108.89,16341525,9257100
2025-01-30 00:00:00+05:30,108.61,110.11,107.24,107.6,19793025,14102475
2025-01-31 00:00:00+05:30,109.58,112.35,107.56,111.74,9195150,40811775
2025-02-01 00:00:00+05:30,111.55,113.34,107.78,109.09,7588875,40979925
2025-02-03 00:00:00+05:30,108.77,108.77,104.95,105.86,7133100,41112675
2025-02-04 00:00:00+05:30,106.98,110.65,106.98,109.98,9708450,42347250
2025-02-05 00:00:00+05:30,111.57,116.65,111.57,114.77,22784325,44714625
2025-02-06 00:00:00+05:30,116.07,116.76,113.95,114.79,8031375,46077525
2025-02-07 00:00:00+05:30,114.2,117.46,113.66,113.93,12297075,46121775
2025-02-10 00:00:00+05:30,113.09,113.92,109.69,110.48,10757175,45860700
2025-02-11 00:00:00+05:30,110.39,111.19,106.43,107.13,10509375,45568650
2025-02-12 00:00:00+05:30,107.28,111.68,105.82,111.2,16766325,43922550
2025-02-13 00:00:00+05:30,111.04,111.83,108.5,108.95,7531350,43953525
2025-02-14 00:00:00+05:30,109.24,110.39,103.93,105.25,9159750,44648250
2025-02-17 00:00:00+05:30,106.17,106.17,102.6,105.33,8681850,45878400
2025-02-18 00:00:00+05:30,104.56,105.22,102.79,105.02,10650975,47568750
2025-02-19 00:00:00+05:30,104.12,111.41,103.79,111.11,18385875,48745800
2025-02-20 00:00:00+05:30,110.32,114.24,109.39,113.22,13133400,49170600
2025-02-21 00:00:00+05:30,112.27,113.63,110.43,111.9,22943625,38811675
2025-02-24 00:00:00+05:30,111.26,114.02,110.37,113.61,30488250,20695725
2025-02-25 00:00:00+05:30,113.93,113.93,110.77,112.25,23271075,7292400
2025-02-27 00:00:00+05:30,112.11,113.55,110.61,111.53,20576250,9128775
2025-02-28 00:00:00+05:30,109.3,110.7,106.01,108.2,16040625,44356200
2025-03-03 00:00:00+05:30,107.2,109.33,104.6,105.86,11633325,43696875
2025-03-04 00:00:00+05:30,103.7,109.59,103.69,107.98,13841400,44878350
2025-03-05 00:00:00+05:30,107.91,112.48,107.85,112.01,12248400,45064200
2025-03-06 00:00:00+05:30,112.93,113.76,112.09,113.06,6079950,45064200
2025-03-07 00:00:00+05:30,112.5,114.0,112.41,113.44,6318900,44542050
2025-03-10 00:00:00+05:30,113.99,114.27,109.28,109.65,8478300,43723425
2025-03-11 00:00:00+05:30,109.39,111.05,107.79,110.36,6748125,44559750
2025-03-12 00:00:00+05:30,110.65,111.22,107.55,109.52,6522450,44710200
2025-03-13 00:00:00+05:30,109.42,111.67,108.55,108.89,6442800,44940300
2025-03-17 00:00:00+05:30,108.92,110.27,107.74,108.56,4663950,45298725
2025-03-18 00:00:00+05:30,109.48,114.47,108.97,113.95,9137625,45785475
2025-03-19 00:00:00+05:30,114.24,116.17,113.72,115.93,9469500,45719100
2025-03-20 00:00:00+05:30,116.86,116.89,114.37,115.48,9416400,45281025
2025-03-21 00:00:00+05:30,116.12,118.73,115.78,118.4,14668875,43674750
2025-03-24 00:00:00+05:30,119.83,124.11,119.16,123.59,29342175,28258050
2025-03-25 00:00:00+05:30,124.28,124.52,118.78,119.7,21753300,16270725
2025-03-26 00:00:00+05:30,119.42,120.25,115.99,116.36,18182325,5376375
2025-03-27 00:00:00+05:30,115.9,121.38,115.9,120.37,10296975,2216925
2025-03-28 00:00:00+05:30,121.97,124.77,121.63,122.17,15673350,54250500
2025-04-01 00:00:00+05:30,121.87,122.32,119.59,121.38,15876900,54294750
2025-04-02 00:00:00+05:30,121.51,124.36,118.87,123.89,13863525,54617775
2025-04-03 00:00:00+05:30,122.66,128.79,122.46,127.57,27134100,59374650
2025-04-04 00:00:00+05:30,128.32,128.71,116.6,118.06,49387425,61184475
2025-04-07 00:00:00+05:30,113.13,115.59,107.1,114.57,24824250,60286200
2025-04-08 00:00:00+05:30,118.02,118.44,114.44,117.03,16124700,62472150
2025-04-09 00:00:00+05:30,116.86,117.76,111.62,113.03,19691250,63317325
2025-04-11 00:00:00+05:30,115.04,116.36,113.54,114.05,14987475,62706675
2025-04-15 00:00:00+05:30,115.93,118.82,115.47,118.58,12655500,62843850
2025-04-16 00:00:00+05:30,118.83,123.81,118.55,123.42,21536475,64706775
2025-04-17 00:00:00+05:30,123.68,123.81,121.05,122.65,15717600,63189000
2025-04-21 00:00:00+05:30,122.84,126.21,122.84,124.81,36090300,43028700
2025-04-22 00:00:00+05:30,125.12,126.85,122.72,123.3,41564025,24456975
2025-04-23 00:00:00+05:30,124.32,125.34,120.42,125.02,25771200,10199625
2025-04-24 00:00:00+05:30,124.63,125.55,123.26,124.56,13474125,2008950
2025-04-25 00:00:00+05:30,125.31,126.05,119.23,121.27,14651175,59339250
2025-04-28 00:00:00+05:30,121.26,126.02,121.26,125.09,11190825,59295000
2025-04-29 00:00:00+05:30,126.03,127.97,123.63,124.46,12128925,60454350
2025-04-30 00:00:00+05:30,123.39,124.08,121.26,121.8,7734900,59498550
2025-05-02 00:00:00+05:30,120.99,124.28,120.99,122.38,5345400,59250750
2025-05-05 00:00:00+05:30,122.3,123.34,121.06,122.54,6270225,59100300
2025-05-06 00:00:00+05:30,122.48,122.65,114.05,114.69,19248750,60007425
2025-05-07 00:00:00+05:30,113.17,117.86,113.17,114.68,17447775,61180050
2025-05-08 00:00:00+05:30,116.17,116.17,111.04,111.82,16726500,61095975
2025-05-09 00:00:00+05:30,111.17,119.9,111.17,119.17,52675200,62118150
2025-05-12 00:00:00+05:30,122.65,125.11,122.51,124.71,19085025,62011950
2025-05-13 00:00:00+05:30,125.51,128.16,123.77,126.96,17956650,62680125
2025-05-14 00:00:00+05:30,128.13,131.28,127.39,130.94,20257650,63950100
2025-05-15 00:00:00+05:30,130.63,130.67,127.72,128.01,19377075,60613650
2025-05-16 00:00:00+05:30,129.12,130.09,128.01,128.9,11367825,58595850
2025-05-19 00:00:00+05:30,128.93,135.3,128.3,132.9,30855525,62233200
2025-05-20 00:00:00+05:30,133.97,135.64,133.33,134.07,23076375,61188900
2025-05-21 00:00:00+05:30,133.94,136.55,133.0,135.36,15235275,60936675
2025-05-22 00:00:00+05:30,134.05,136.56,133.79,135.91,11137725,60972075
2025-05-23 00:00:00+05:30,136.23,137.26,135.42,135.78,10748325,58463100
2025-05-26 00:00:00+05:30,135.85,136.85,134.74,135.91,23925975,40289625
2025-05-27 00:00:00+05:30,135.88,137.02,134.48,136.83,21669225,22868400
2025-05-28 00:00:00+05:30,136.14,138.56,135.72,138.34,20669175,9920850
2025-05-29 00:00:00+05:30,138.87,139.28,135.42,136.31,12956400,3411675
2025-05-30 00:00:00+05:30,138.3,143.52,136.52,142.87,30771450,74229375
2025-06-02 00:00:00+05:30,144.12,149.78,143.54,148.64,33258300,71755800
2025-06-03 00:00:00+05:30,148.74,153.93,146.96,147.56,35997375,69286650
2025-06-04 00:00:00+05:30,147.37,149.78,144.67,148.64,17492025,70578750
2025-06-05 00:00:00+05:30,149.2,149.67,146.88,148.1,10389900,69335325
2025-06-06 00:00:00+05:30,147.78,150.7,144.68,148.85,32625525,65790900
2025-06-09 00:00:00+05:30,149.43,153.58,149.43,150.88,15208725,65189100
2025-06-10 00:00:00+05:30,150.52,151.28,148.23,149.5,9518175,63423525
