date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,6524.5,6844.5,6465.0,6791.0,3170875,2070625
2024-01-04 00:00:00+05:30,6813.5,6838.5,6693.5,6740.0,1038000,2044750
2024-01-05 00:00:00+05:30,6772.0,6888.5,6732.5,6791.0,904750,2110250
2024-01-08 00:00:00+05:30,6819.5,6880.5,6793.0,6828.5,756250,2156500
2024-01-09 00:00:00+05:30,7119.0,7256.0,6885.5,6914.0,3057000,2582750
2024-01-10 00:00:00+05:30,6951.5,6951.5,6827.0,6879.5,825750,2583500
2024-01-11 00:00:00+05:30,6913.0,7153.5,6885.5,7113.5,1694125,2346125
2024-01-12 00:00:00+05:30,7080.5,7162.5,7066.5,7123.0,646875,2297375
2024-01-15 00:00:00+05:30,7153.0,7231.5,7111.5,7165.0,604500,2279875
2024-01-16 00:00:00+05:30,7131.5,7164.5,7076.5,7118.5,370000,2220000
2024-01-17 00:00:00+05:30,7075.5,7075.5,6920.5,7006.5,959500,2089875
2024-01-18 00:00:00+05:30,6985.0,7028.5,6908.0,6932.5,707125,1953500
2024-01-19 00:00:00+05:30,6973.0,7024.5,6941.5,6988.0,572875,1739750
2024-01-20 00:00:00+05:30,7002.5,7017.5,6872.5,6912.0,233125,1712750
2024-01-23 00:00:00+05:30,6903.0,7056.0,6795.0,6937.0,2024875,1155875
2024-01-24 00:00:00+05:30,6944.0,7064.5,6873.0,7043.5,1273625,708875
2024-01-25 00:00:00+05:30,7167.5,7468.5,7027.0,7403.5,1559125,271000
2024-01-29 00:00:00+05:30,7412.0,7478.5,7324.5,7413.0,788750,2125625
2024-01-30 00:00:00+05:30,7438.5,7505.5,7398.0,7419.0,515125,2105375
2024-01-31 00:00:00+05:30,7379.0,7529.0,7374.5,7506.0,561875,2053000
2024-02-01 00:00:00+05:30,7509.5,7605.5,7486.5,7494.0,697125,1974125
2024-02-02 00:00:00+05:30,7509.5,7651.0,7509.5,7589.5,451250,1931000
2024-02-05 00:00:00+05:30,7589.5,7663.0,7490.5,7513.5,447875,1851625
2024-02-06 00:00:00+05:30,7523.5,7597.5,7517.5,7568.0,233000,1820375
2024-02-07 00:00:00+05:30,7599.5,7626.5,7518.0,7551.0,310375,1768625
2024-02-08 00:00:00+05:30,7570.0,7617.0,7524.0,7588.0,318250,1761375
2024-02-09 00:00:00+05:30,7603.0,7611.5,7491.5,7603.0,309375,1702000
2024-02-12 00:00:00+05:30,7607.0,7688.0,7588.5,7646.0,397875,1699000
2024-02-13 00:00:00+05:30,7632.5,7744.0,7632.5,7733.0,382875,1711375
2024-02-14 00:00:00+05:30,7709.5,7929.0,7694.5,7889.0,822750,1733125
2024-02-15 00:00:00+05:30,7899.0,7945.0,7851.0,7923.0,477750,1761250
2024-02-16 00:00:00+05:30,7953.5,8199.0,7934.5,8096.5,1260875,1840875
2024-02-19 00:00:00+05:30,8150.0,8338.0,8095.0,8163.5,1526000,1990250
