date,open,high,low,close,volume,oi
2024-01-03 00:00:00+05:30,1677.65,1679.2,1654.5,1666.45,2294600,14026950
2024-01-04 00:00:00+05:30,1678.65,1684.0,1649.45,1652.65,2806650,14263550
2024-01-05 00:00:00+05:30,1654.05,1668.45,1645.1,1650.7,2226700,14432250
2024-01-08 00:00:00+05:30,1651.25,1661.75,1612.5,1620.7,2220750,14546000
2024-01-09 00:00:00+05:30,1632.0,1644.0,1620.0,1636.6,2487100,14187600
2024-01-10 00:00:00+05:30,1644.85,1650.5,1624.0,1638.95,1938300,14141750
2024-01-11 00:00:00+05:30,1646.3,1654.9,1633.3,1635.75,2134300,14215250
2024-01-12 00:00:00+05:30,1638.75,1638.75,1606.15,1629.35,3284050,14172200
2024-01-15 00:00:00+05:30,1635.0,1644.55,1622.05,1640.45,1636950,14036400
2024-01-16 00:00:00+05:30,1640.0,1642.55,1619.15,1621.65,2065000,13989500
2024-01-17 00:00:00+05:30,1608.0,1619.1,1595.1,1598.6,2191350,13738550
2024-01-18 00:00:00+05:30,1609.8,1624.9,1581.1,1618.05,3034850,13213900
2024-01-19 00:00:00+05:30,1624.5,1662.4,1622.45,1659.75,3133550,12445650
2024-01-20 00:00:00+05:30,1670.1,1670.4,1612.6,1619.6,1377250,12379850
2024-01-23 00:00:00+05:30,1625.65,1645.95,1583.35,1590.4,6035400,8885800
2024-01-24 00:00:00+05:30,1590.05,1630.0,1573.85,1625.3,5262250,5188400
2024-01-25 00:00:00+05:30,1625.05,1640.1,1604.45,1631.45,7018200,456750
2024-01-29 00:00:00+05:30,1649.0,1656.1,1636.9,1652.25,2815050,12791800
2024-01-30 00:00:00+05:30,1650.5,1672.0,1626.15,1632.05,2485350,13168750
2024-01-31 00:00:00+05:30,1623.3,1671.0,1621.1,1661.85,3068100,13466950
2024-02-01 00:00:00+05:30,1664.95,1713.7,1654.65,1659.3,3938200,13530650
2024-02-02 00:00:00+05:30,1662.75,1695.95,1658.7,1669.0,3091200,13714400
2024-02-05 00:00:00+05:30,1681.05,1719.35,1672.65,1709.0,3260250,13181350
2024-02-06 00:00:00+05:30,1716.0,1736.35,1711.15,1732.95,2278850,12707450
2024-02-07 00:00:00+05:30,1742.65,1756.0,1720.45,1729.75,1703450,12498850
2024-02-08 00:00:00+05:30,1737.7,1748.75,1685.7,1694.8,2373000,12270650
2024-02-09 00:00:00+05:30,1691.2,1692.0,1629.75,1648.95,4175850,13042750
2024-02-12 00:00:00+05:30,1656.25,1677.85,1643.8,1663.2,2205350,13003550
2024-02-13 00:00:00+05:30,1665.15,1681.45,1626.15,1648.05,3203900,13178900
2024-02-14 00:00:00+05:30,1638.4,1690.25,1629.0,1662.3,7335650,13644750
2024-02-15 00:00:00+05:30,1685.05,1791.45,1669.65,1772.9,11563300,14595000
2024-02-16 00:00:00+05:30,1784.5,1870.9,1779.2,1839.0,10534650,13454000
2024-02-19 00:00:00+05:30,1843.85,1856.45,1821.0,1849.15,3836350,12552750
2024-02-20 00:00:00+05:30,1837.95,1860.95,1824.05,1854.2,3111850,11797800
