DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
20-Jun-2025,EQ,"1,931.60","1,969.90","1,931.60","1,935.30","1,963.10","1,964.70","1,960.39","1,996.30","1,588.05",16450204,"32,24,88,39,586.40",261970
19-Jun-2025,EQ,"1,933.90","1,946.80","1,925.60","1,933.90","1,933.10","1,935.30","1,937.61","1,996.30","1,588.05",8438110,"16,34,97,32,658.70",202215
18-Jun-2025,EQ,"1,917.00","1,936.30","1,917.00","1,929.60","1,932.50","1,933.90","1,928.12","1,996.30","1,588.05",9216908,"17,77,13,02,525.40",251910
17-Jun-2025,EQ,"1,937.00","1,941.60","1,919.10","1,935.40","1,926.00","1,929.60","1,927.55","1,996.30","1,588.05",8489368,"16,36,36,91,276.80",219738
16-Jun-2025,EQ,"1,924.00","1,938.90","1,920.10","1,917.60","1,936.90","1,935.40","1,933.31","1,996.30","1,588.05",8256873,"15,96,31,22,374.70",199177
13-Jun-2025,EQ,"1,920.00","1,933.00","1,913.00","1,943.40","1,919.50","1,917.60","1,920.08","1,996.30","1,552.20",6058881,"11,63,35,22,704.60",187789
12-Jun-2025,EQ,"1,950.00","1,961.00","1,935.30","1,950.40","1,940.00","1,943.40","1,945.18","1,996.30","1,552.20",8174565,"15,90,10,14,848.90",179174
11-Jun-2025,EQ,"1,967.60","1,967.60","1,947.00","1,965.30","1,947.90","1,950.40","1,956.28","1,996.30","1,552.20",5548197,"10,85,38,32,767.00",181762
10-Jun-2025,EQ,"1,982.80","1,982.80","1,961.10","1,978.90","1,962.80","1,965.30","1,967.94","1,996.30","1,552.20",7766563,"15,28,41,54,944.50",281306
09-Jun-2025,EQ,"1,995.00","1,995.00","1,975.90","1,978.70","1,980.10","1,978.90","1,982.15","1,996.30","1,552.20",6601294,"13,08,47,80,209.80",203285
06-Jun-2025,EQ,"1,944.00","1,996.30","1,942.70","1,949.60","1,978.00","1,978.70","1,976.03","1,996.30","1,454.00",15063504,"29,76,59,91,590.30",354572
05-Jun-2025,EQ,"1,948.00","1,958.90","1,940.20","1,941.20","1,952.00","1,949.60","1,950.15","1,978.90","1,454.00",11127709,"21,70,06,98,216.20",216860
04-Jun-2025,EQ,"1,921.00","1,943.30","1,920.90","1,924.60","1,939.50","1,941.20","1,935.52","1,978.90","1,454.00",6480771,"12,54,36,93,178.60",205372
03-Jun-2025,EQ,"1,938.00","1,952.00","1,920.00","1,932.10","1,923.50","1,924.60","1,933.85","1,978.90","1,454.00",12188792,"23,57,13,32,796.70",202204
02-Jun-2025,EQ,"1,930.10","1,936.00","1,908.00","1,944.90","1,931.00","1,932.10","1,924.65","1,978.90","1,454.00",7334411,"14,11,61,52,681.30",202297
30-May-2025,EQ,"1,931.90","1,948.80","1,925.40","1,927.50","1,941.50","1,944.90","1,939.36","1,978.90","1,454.00",14374039,"27,87,63,95,261.10",152055
29-May-2025,EQ,"1,928.00","1,940.80","1,907.30","1,923.50","1,937.60","1,927.50","1,921.28","1,978.90","1,454.00",14458897,"27,77,95,60,938.60",215462
28-May-2025,EQ,"1,920.20","1,934.50","1,917.70","1,926.30","1,928.40","1,923.50","1,922.92","1,978.90","1,454.00",9078797,"17,45,78,06,722.10",179687
27-May-2025,EQ,"1,931.60","1,948.00","1,916.30","1,940.20","1,926.80","1,926.30","1,927.12","1,978.90","1,454.00",13081074,"25,20,87,51,300.70",202672
26-May-2025,EQ,"1,935.00","1,949.90","1,926.90","1,933.60","1,940.30","1,940.20","1,939.47","1,978.90","1,454.00",5401430,"10,47,59,11,940.90",201842
23-May-2025,EQ,"1,920.10","1,937.00","1,914.50","1,919.90","1,933.50","1,933.60","1,929.98","1,978.90","1,448.15",4783036,"9,23,11,50,800.40",116301
22-May-2025,EQ,"1,915.20","1,924.20","1,905.20","1,926.80","1,924.00","1,919.90","1,914.84","1,978.90","1,448.15",10653335,"20,39,94,11,133.40",255429
21-May-2025,EQ,"1,927.00","1,946.90","1,921.10","1,914.90","1,925.20","1,926.80","1,930.42","1,978.90","1,448.15",7566020,"14,60,55,82,585.70",205548
20-May-2025,EQ,"1,928.10","1,934.60","1,913.00","1,938.70","1,917.10","1,914.90","1,918.55","1,978.90","1,448.15",11939545,"22,90,66,55,882.10",176524
19-May-2025,EQ,"1,937.00","1,945.00","1,931.00","1,934.70","1,937.10","1,938.70","1,938.13","1,978.90","1,448.15",5101482,"9,88,73,38,159.20",156815
16-May-2025,EQ,"1,933.80","1,943.80","1,928.40","1,933.80","1,934.50","1,934.70","1,933.50","1,978.90","1,430.30",7934005,"15,34,04,26,257.00",175140
15-May-2025,EQ,"1,913.50","1,944.80","1,897.00","1,910.60","1,933.80","1,933.80","1,923.01","1,978.90","1,430.30",16120729,"31,00,03,29,957.90",224596
14-May-2025,EQ,"1,922.10","1,930.20","1,903.00","1,922.60","1,913.50","1,910.60","1,914.76","1,978.90","1,430.30",7722654,"14,78,70,00,374.50",189542
13-May-2025,EQ,"1,950.00","1,961.70","1,920.00","1,957.20","1,924.90","1,922.60","1,930.60","1,978.90","1,430.30",12121051,"23,40,09,36,924.40",234495
12-May-2025,EQ,"1,917.60","1,959.90","1,912.30","1,889.70","1,956.40","1,957.20","1,948.86","1,978.90","1,430.30",9309486,"18,14,28,65,391.20",207249
09-May-2025,EQ,"1,910.10","1,919.00","1,886.80","1,928.50","1,893.30","1,889.70","1,894.97","1,978.90","1,426.80",8594398,"16,28,61,44,558.60",292155
08-May-2025,EQ,"1,954.80","1,954.80","1,919.10","1,945.60","1,921.50","1,928.50","1,933.80","1,978.90","1,426.80",17401715,"33,65,14,32,174.30",280256
07-May-2025,EQ,"1,934.00","1,948.70","1,922.40","1,931.70","1,945.00","1,945.60","1,939.91","1,978.90","1,426.80",10710389,"20,77,71,45,511.00",178998
06-May-2025,EQ,"1,930.00","1,940.10","1,924.30","1,936.80","1,928.60","1,931.70","1,931.89","1,978.90","1,426.80",8745078,"16,89,44,88,689.10",140830
05-May-2025,EQ,"1,939.00","1,952.00","1,932.30","1,925.00","1,935.80","1,936.80","1,940.79","1,978.90","1,426.80",7534012,"14,62,19,40,034.00",160044
02-May-2025,EQ,"1,929.80","1,941.90","1,920.00","1,925.00","1,923.50","1,925.00","1,930.63","1,978.90","1,426.80",11406024,"22,02,08,20,771.50",236285
30-Apr-2025,EQ,"1,913.00","1,936.90","1,910.30","1,908.80","1,920.10","1,925.00","1,925.02","1,978.90","1,426.80",15968435,"30,73,94,92,241.20",275126
29-Apr-2025,EQ,"1,918.80","1,928.80","1,900.20","1,920.20","1,906.00","1,908.80","1,909.52","1,978.90","1,426.80",9459154,"18,06,24,38,512.30",186299
28-Apr-2025,EQ,"1,911.20","1,929.70","1,908.40","1,911.20","1,921.00","1,920.20","1,922.17","1,978.90","1,426.80",6960246,"13,37,87,45,824.70",155527
25-Apr-2025,EQ,"1,924.80","1,933.00","1,891.80","1,916.80","1,908.00","1,911.20","1,911.37","1,978.90","1,426.80",9250439,"17,68,10,17,343.80",201781
24-Apr-2025,EQ,"1,910.00","1,923.90","1,905.10","1,923.90","1,914.90","1,916.80","1,916.73","1,978.90","1,426.80",12965877,"24,85,20,91,752.80",227034
23-Apr-2025,EQ,"1,978.90","1,978.90","1,920.50","1,961.70","1,920.70","1,923.90","1,939.04","1,978.90","1,426.80",15285321,"29,63,89,23,676.10",247823
22-Apr-2025,EQ,"1,935.00","1,970.60","1,935.00","1,927.10","1,960.00","1,961.70","1,957.16","1,970.60","1,426.80",22980875,"44,97,72,15,852.40",512026
21-Apr-2025,EQ,"1,924.00","1,950.70","1,910.00","1,906.70","1,925.20","1,927.10","1,930.83","1,950.70","1,426.80",17123649,"33,06,28,32,499.30",411337
17-Apr-2025,EQ,"1,882.00","1,919.70","1,876.70","1,878.00","1,905.80","1,906.70","1,901.41","1,919.70","1,426.80",17851542,"33,94,31,68,763.20",394807
16-Apr-2025,EQ,"1,883.80","1,883.80","1,860.50","1,864.90","1,875.90","1,878.00","1,874.15","1,883.80","1,426.80",9568410,"17,93,26,65,363.90",252887
15-Apr-2025,EQ,"1,865.00","1,876.80","1,855.00","1,806.75","1,865.60","1,864.90","1,866.76","1,880.00","1,426.80",24649172,"46,01,41,08,976.00",360194
11-Apr-2025,EQ,"1,774.75","1,819.40","1,774.75","1,765.00","1,805.20","1,806.75","1,803.31","1,880.00","1,426.80",16387883,"29,55,24,99,474.85",395826
09-Apr-2025,EQ,"1,765.00","1,775.00","1,753.50","1,769.15","1,765.30","1,765.00","1,761.66","1,880.00","1,426.80",11227304,"19,77,87,28,957.55",207950
08-Apr-2025,EQ,"1,765.00","1,782.00","1,750.30","1,757.70","1,770.15","1,769.15","1,769.16","1,880.00","1,426.80",17781936,"31,45,90,03,790.15",355184
07-Apr-2025,EQ,"1,762.80","1,779.85","1,738.20","1,817.30","1,760.05","1,757.70","1,759.15","1,880.00","1,426.80",18997725,"33,41,98,75,202.00",374557
04-Apr-2025,EQ,"1,813.00","1,841.95","1,811.10","1,794.85","1,816.80","1,817.30","1,824.22","1,880.00","1,426.80",16770227,"30,59,26,39,918.20",316416
03-Apr-2025,EQ,"1,781.10","1,804.00","1,777.00","1,796.90","1,792.80","1,794.85","1,794.09","1,880.00","1,426.80",5625019,"10,09,18,17,304.10",147618
02-Apr-2025,EQ,"1,770.70","1,799.20","1,770.70","1,767.85","1,798.90","1,796.90","1,791.24","1,880.00","1,426.80",5786782,"10,36,55,35,361.90",144509
01-Apr-2025,EQ,"1,802.00","1,809.90","1,765.35","1,828.20","1,769.90","1,767.85","1,781.74","1,880.00","1,426.80",14255503,"25,39,96,32,617.35",409481
28-Mar-2025,EQ,"1,829.00","1,836.00","1,805.85","1,825.35","1,825.50","1,828.20","1,821.88","1,880.00","1,421.25",14386824,"26,21,10,31,845.90",276619
27-Mar-2025,EQ,"1,800.00","1,841.00","1,798.10","1,806.55","1,821.20","1,825.35","1,827.55","1,880.00","1,421.25",20829050,"38,06,61,30,418.30",416415
26-Mar-2025,EQ,"1,825.00","1,827.50","1,802.00","1,821.45","1,803.00","1,806.55","1,814.11","1,880.00","1,421.25",12239221,"22,20,33,11,052.10",265431
25-Mar-2025,EQ,"1,804.90","1,843.70","1,801.50","1,800.00","1,816.00","1,821.45","1,825.84","1,880.00","1,421.25",19550708,"35,69,65,16,139.20",407401
